host_id,ts,n_flows,n_distinct_ports,n_distinct_dsts,total_bytes,mean_duration,failed_logins,top_service,n_alerts,attack_family,label
h005,2024-03-03 05:00:00,12,4,5,56325,0.6014433296075837,0,http,0,benign,0
h006,2024-03-03 05:00:00,15,4,8,37303,0.568819226557201,0,http,0,benign,0
h007,2024-03-03 05:00:00,17,4,8,52241,0.7984424479618923,0,http,0,benign,0
h008,2024-03-03 05:00:00,8,3,3,48263,0.2839351959335006,0,http,0,benign,0
h009,2024-03-03 05:00:00,42,4,8,116119,0.3992776442265741,2,http,0,benign,0
h010,2024-03-03 05:00:00,17,4,7,47204,0.44876780299133756,0,http,0,benign,0
h011,2024-03-03 05:00:00,6,4,5,7426,0.5467517983601116,0,http,0,benign,0
h012,2024-03-03 05:00:00,10,5,6,22322,0.5870765691116981,1,http,0,benign,0
h013,2024-03-03 05:00:00,12,5,6,33915,0.47523532765008386,0,http,0,benign,0
h014,2024-03-03 05:00:00,22,5,8,92615,0.6421580723993039,0,http,0,benign,0
h015,2024-03-03 05:00:00,15,4,8,85004,0.5504553167161983,1,http,0,benign,0
h016,2024-03-03 05:00:00,15,4,8,48681,0.7556770097038581,0,http,0,benign,0
h017,2024-03-03 05:00:00,5,5,4,23135,0.6819404411031919,0,http,0,benign,0
h018,2024-03-03 05:00:00,8,3,2,79810,0.939745930404856,0,http,0,benign,0
h019,2024-03-03 05:00:00,9,2,6,63483,1.1446406881825069,0,http,0,benign,0
h020,2024-03-03 05:00:00,28,5,8,77847,0.46949355053022573,0,http,0,benign,0
h021,2024-03-03 05:00:00,8,2,5,18844,0.23526180368923127,0,http,0,benign,0
h022,2024-03-03 05:00:00,11,4,5,25872,0.3860942039732427,0,http,0,benign,0
h023,2024-03-03 05:00:00,15,4,5,52862,0.5238074232839766,0,http,0,benign,0
h024,2024-03-03 05:00:00,17,5,7,46868,0.5597948218402728,0,http,0,benign,0
h025,2024-03-03 05:00:00,11,3,6,43423,0.5738089149055943,0,http,0,benign,0
h026,2024-03-03 05:00:00,30,5,8,126179,0.5138669040983561,2,http,0,benign,0
h027,2024-03-03 05:00:00,23,5,8,118997,0.6961232363439445,0,http,0,benign,0
h028,2024-03-03 05:00:00,22,4,7,72390,1.0411844601154037,0,http,0,benign,0
h029,2024-03-03 05:00:00,30,5,8,72774,1.0647139606900768,0,http,0,benign,0
h030,2024-03-03 05:00:00,16,4,7,52918,0.47768568947073975,0,http,0,benign,0
h031,2024-03-03 05:00:00,6,4,4,4832,0.9192499839630628,0,http,0,benign,0
h032,2024-03-03 05:00:00,16,5,8,120032,0.3317346383609437,0,http,0,benign,0
h033,2024-03-03 05:00:00,12,4,7,34848,0.37083833177485803,0,http,0,benign,0
h034,2024-03-03 05:00:00,5,2,2,1166146,21.670632408821767,0,http,0,benign,0
h035,2024-03-03 05:00:00,31,5,8,95032,0.5298668162901489,0,http,0,benign,0
h036,2024-03-03 05:00:00,7,4,4,16020,0.28359034538122907,0,http,0,benign,0
h037,2024-03-03 05:00:00,3,2,3,55373,0.6506371536648006,0,dns,0,benign,0
h038,2024-03-03 05:00:00,9,4,6,18092,0.6255574856556158,0,http,0,benign,0
h039,2024-03-03 05:00:00,158,140,109,9833,0.056059309132134964,0,other,1,portscan,1
h040,2024-03-03 05:00:00,11,3,7,97869,0.5806977242154828,0,http,1,benign,0
h041,2024-03-03 05:00:00,5,4,3,45812,0.5687001920665601,0,http,0,benign,0
h042,2024-03-03 05:00:00,11,4,6,76498,0.47628436451930334,0,http,0,benign,0
h043,2024-03-03 05:00:00,30,4,8,105656,0.82375791051486,1,http,0,benign,0
h044,2024-03-03 05:00:00,27,5,8,107390,0.5931578127746937,0,http,0,benign,0
h045,2024-03-03 05:00:00,7,2,2,1630957,23.578031650074013,0,http,0,benign,0
h046,2024-03-03 05:00:00,5,1,5,39030,0.22821007153819767,0,http,0,benign,0
h047,2024-03-03 05:00:00,3,1,3,4453,0.20096392763370388,0,http,0,benign,0
h048,2024-03-03 05:00:00,7,3,3,12545,0.8382617397924408,0,http,0,benign,0
h049,2024-03-03 05:00:00,2,1,2,7292,1.6635185124390455,0,dns,0,benign,0
h050,2024-03-03 05:00:00,10,4,6,36778,0.8200075539103023,0,http,0,benign,0
h051,2024-03-03 05:00:00,20,4,7,81724,0.4506113229248818,1,http,0,benign,0
h052,2024-03-03 05:00:00,39,5,7,173819,0.5311948623362424,1,http,0,benign,0
h053,2024-03-03 05:00:00,5,2,2,1502147,13.679266246387538,0,http,0,benign,0
h054,2024-03-03 05:00:00,15,5,6,89903,0.8968645137049991,0,http,0,benign,0
h055,2024-03-03 05:00:00,4,4,3,11130,0.2763031233851765,0,http,0,benign,0
h056,2024-03-03 05:00:00,9,4,5,38496,0.5468949623117889,0,http,0,benign,0
h057,2024-03-03 05:00:00,7,3,6,7230,0.6003588775390111,0,http,0,benign,0
h058,2024-03-03 05:00:00,3,2,2,39494,1.334780976504027,0,http,0,benign,0
h059,2024-03-03 05:00:00,19,5,7,95007,0.4522843029017533,0,http,0,benign,0
h000,2024-03-03 06:00:00,4,3,3,5587,1.022652991884313,0,http,0,benign,0
h001,2024-03-03 06:00:00,3,2,3,40392,0.5632910490445284,0,http,0,benign,0
h002,2024-03-03 06:00:00,11,2,6,33853,0.7064144284021193,0,http,0,benign,0
h003,2024-03-03 06:00:00,16,4,6,67082,0.5552071635435777,0,http,0,benign,0
h004,2024-03-03 06:00:00,3,2,1,2629687,36.95153018038849,0,http,1,exfil,1
h005,2024-03-03 06:00:00,8,4,5,39898,0.33057630892880085,0,http,0,benign,0
h006,2024-03-03 06:00:00,9,4,6,181898,0.316611951454667,0,http,0,benign,0
h007,2024-03-03 06:00:00,5,3,4,17823,0.5099526146853899,0,http,0,benign,0
h008,2024-03-03 06:00:00,69,5,8,274013,0.4788719031436077,0,http,0,benign,0
h009,2024-03-03 06:00:00,13,4,8,347146,0.4107729485207562,1,http,0,benign,0
h010,2024-03-03 06:00:00,6,3,4,30270,0.2369386594541596,0,http,0,benign,0
h011,2024-03-03 06:00:00,17,5,6,73275,0.6233764175319002,0,http,0,benign,0
h012,2024-03-03 06:00:00,18,5,7,53300,0.41028596862721156,0,http,1,benign,0
h013,2024-03-03 06:00:00,1,1,1,7561,0.5592998413208686,0,http,0,benign,0
h014,2024-03-03 06:00:00,11,3,5,33638,0.42653365645984403,0,http,0,benign,0
h015,2024-03-03 06:00:00,91,87,66,5790,0.055266869808003674,0,other,1,portscan,1
h016,2024-03-03 06:00:00,8,3,6,37490,0.41249137104073524,0,http,0,benign,0
h017,2024-03-03 06:00:00,8,4,5,44946,0.39569961508959023,0,http,0,benign,0
h018,2024-03-03 06:00:00,4,2,2,2214263,10.815016013201728,0,ssh,0,benign,0
h019,2024-03-03 06:00:00,3,2,2,50984,0.9001989397276727,0,ssh,0,benign,0
h020,2024-03-03 06:00:00,16,5,7,75610,0.4652210931312378,0,http,0,benign,0
h021,2024-03-03 06:00:00,2,2,2,561739,8.187991784310015,0,ssh,0,benign,0
h022,2024-03-03 06:00:00,30,5,8,99001,0.43735600254185963,0,http,0,benign,0
h023,2024-03-03 06:00:00,15,5,6,69935,0.4910970377136605,0,http,0,benign,0
h024,2024-03-03 06:00:00,11,4,6,53735,0.5547708174589464,0,http,0,benign,0
h025,2024-03-03 06:00:00,7,3,4,112204,0.9634667093020639,0,http,0,benign,0
h026,2024-03-03 06:00:00,39,5,8,148003,0.5037359235639973,1,http,0,benign,0
h027,2024-03-03 06:00:00,2,2,2,705,0.22810383965835912,0,dns,0,benign,0
h028,2024-03-03 06:00:00,3,3,3,9770,0.6157032131125783,0,http,0,benign,0
h029,2024-03-03 06:00:00,11,5,5,18058,0.29917682890692937,0,http,0,benign,0
h030,2024-03-03 06:00:00,5,2,4,25903,0.8505141777004941,0,http,0,benign,0
h031,2024-03-03 06:00:00,57,5,8,174783,0.5589758538372565,0,http,0,benign,0
h032,2024-03-03 06:00:00,45,42,21,118613,0.581447159449291,0,other,0,benign,0
h033,2024-03-03 06:00:00,14,4,6,55410,0.6159249699142368,0,http,1,benign,0
h034,2024-03-03 06:00:00,1,1,1,1071,2.182579841160431,0,ssh,0,benign,0
h035,2024-03-03 06:00:00,20,5,7,158710,0.8047006853318404,0,http,0,benign,0
h036,2024-03-03 06:00:00,17,4,6,67459,0.5172419466436103,0,http,0,benign,0
h037,2024-03-03 06:00:00,21,4,8,139880,0.7459540698121936,0,http,0,benign,0
h038,2024-03-03 06:00:00,10,3,4,35481,0.4151482830634417,0,http,0,benign,0
h039,2024-03-03 06:00:00,36,5,8,119026,0.6394426810097076,0,http,0,benign,0
h040,2024-03-03 06:00:00,31,5,8,108453,1.074718229091178,0,http,0,benign,0
h041,2024-03-03 06:00:00,16,4,7,44997,0.6487057413200826,0,http,0,benign,0
h042,2024-03-03 06:00:00,3,3,3,12554,0.42378598084218444,0,http,0,benign,0
h043,2024-03-03 06:00:00,41,39,28,111715,0.5497387000749006,0,other,1,benign,0
h044,2024-03-03 06:00:00,8,3,4,80494,1.2871508867460275,0,http,0,benign,0
h045,2024-03-03 06:00:00,3,2,3,47435,0.6484880186901342,0,dns,0,benign,0
h046,2024-03-03 06:00:00,10,4,7,48106,0.6590005931502055,0,http,0,benign,0
h047,2024-03-03 06:00:00,29,4,8,52824,0.38695890940585065,0,http,0,benign,0
h048,2024-03-03 06:00:00,8,3,6,13190,0.2786082565064608,0,http,0,benign,0
h049,2024-03-03 06:00:00,43,41,28,143991,1.0077573227264323,0,other,0,benign,0
h050,2024-03-03 06:00:00,7,2,4,48058,1.2365638361365945,0,http,0,benign,0
h051,2024-03-03 06:00:00,3,2,3,2625,0.6878502090742623,0,http,0,benign,0
h052,2024-03-03 06:00:00,2,2,2,1475,0.3116080142467855,0,ssh,0,benign,0
h053,2024-03-03 06:00:00,18,4,7,56832,0.5574075081119672,0,http,0,benign,0
h054,2024-03-03 06:00:00,26,5,8,53941,0.7034718235907846,0,http,0,benign,0
h055,2024-03-03 06:00:00,5,3,3,11849,0.8748560700539121,0,http,0,benign,0
h056,2024-03-03 06:00:00,5,3,4,11975,0.3230362445836902,0,http,0,benign,0
h057,2024-03-03 06:00:00,7,4,4,95558,0.6813733055914583,0,http,0,benign,0
h058,2024-03-03 06:00:00,11,5,8,23435,0.634603935721054,1,http,0,benign,0
h059,2024-03-03 06:00:00,4,2,4,31742,0.814291473320159,0,http,0,benign,0
h000,2024-03-03 07:00:00,6,2,2,2568453,38.87498124934163,0,http,0,benign,0
h001,2024-03-03 07:00:00,18,4,7,59227,0.7465895336649812,0,http,0,benign,0
h002,2024-03-03 07:00:00,22,5,7,162785,0.7021791128812296,0,http,0,benign,0
h003,2024-03-03 07:00:00,11,3,6,52323,0.6991914657113468,0,http,0,benign,0
h004,2024-03-03 07:00:00,9,3,6,32562,0.5712468605662757,0,http,0,benign,0
h005,2024-03-03 07:00:00,31,5,8,118618,0.6097524495202461,0,http,0,benign,0
h006,2024-03-03 07:00:00,4,2,4,3500,0.6157827534068162,0,http,0,benign,0
h007,2024-03-03 07:00:00,10,3,8,87205,0.7768229140185504,0,http,0,benign,0
h008,2024-03-03 07:00:00,45,4,8,132555,0.7504503285245613,0,http,0,benign,0
h009,2024-03-03 07:00:00,7,3,6,21502,0.40911229148697636,0,http,0,benign,0
h010,2024-03-03 07:00:00,11,5,5,46854,0.6378848110188854,0,http,0,benign,0
h011,2024-03-03 07:00:00,29,5,8,110959,0.4503422392994801,1,http,0,benign,0
h012,2024-03-03 07:00:00,6,2,3,19275,0.5105026582499607,0,http,0,benign,0
h013,2024-03-03 07:00:00,3,2,3,45979,0.17390963283496874,0,http,0,benign,0
h014,2024-03-03 07:00:00,14,4,6,100837,0.6999967837260055,0,http,0,benign,0
h015,2024-03-03 07:00:00,27,5,8,77054,0.528754897547862,1,http,0,benign,0
h016,2024-03-03 07:00:00,2,1,1,1722560,22.17596572819194,0,ssh,1,exfil,1
h017,2024-03-03 07:00:00,15,4,8,55649,0.5594789344534676,0,http,0,benign,0
h018,2024-03-03 07:00:00,11,4,7,57527,0.34548445529491584,0,http,0,benign,0
h019,2024-03-03 07:00:00,14,5,7,76570,0.507891958787014,0,http,0,benign,0
h020,2024-03-03 07:00:00,11,4,6,43328,0.7023759410590641,0,http,0,benign,0
h021,2024-03-03 07:00:00,27,5,7,138156,0.894796805312684,0,http,0,benign,0
h022,2024-03-03 07:00:00,8,5,6,21899,0.4161200512177944,0,http,0,benign,0
h023,2024-03-03 07:00:00,9,5,7,38206,0.4464214619152789,1,http,0,benign,0
h024,2024-03-03 07:00:00,13,5,7,63716,0.8513912312074958,0,http,0,benign,0
h025,2024-03-03 07:00:00,9,4,4,33951,0.5264441472404457,0,http,0,benign,0
h026,2024-03-03 07:00:00,21,4,8,46589,0.7619449576874431,0,http,0,benign,0
h027,2024-03-03 07:00:00,50,45,23,207415,0.530425475549075,0,other,1,benign,0
h028,2024-03-03 07:00:00,13,5,6,31426,0.3881540872100103,0,http,0,benign,0
h029,2024-03-03 07:00:00,44,41,26,166068,0.6751008488076864,0,other,0,benign,0
h030,2024-03-03 07:00:00,68,1,3,10725,0.3164684650713305,52,ssh,0,benign,0
h031,2024-03-03 07:00:00,10,4,5,27113,0.7311006749137724,0,http,0,benign,0
h032,2024-03-03 07:00:00,1,1,1,461,1.901964741429502,0,http,0,benign,0
h033,2024-03-03 07:00:00,13,4,5,52758,0.7249517938685967,0,http,0,benign,0
h034,2024-03-03 07:00:00,2,2,2,941965,5.660595373426325,0,ssh,0,benign,0
h035,2024-03-03 07:00:00,3,2,3,1006,0.3041454170117196,0,http,0,benign,0
h036,2024-03-03 07:00:00,22,4,8,92007,0.5184015594308976,0,http,0,benign,0
h037,2024-03-03 07:00:00,5,2,1,874545,19.604066779035065,0,ssh,0,benign,0
h038,2024-03-03 07:00:00,10,2,2,3738369,35.380211699773135,0,ssh,0,benign,0
h039,2024-03-03 07:00:00,14,4,6,49799,0.632808840556527,0,http,0,benign,0
h040,2024-03-03 07:00:00,2,2,2,12664,0.19483361028647805,0,http,0,benign,0
h041,2024-03-03 07:00:00,8,4,5,70779,0.6686797161270912,0,http,0,benign,0
h042,2024-03-03 07:00:00,14,5,7,80160,0.5459722242571629,0,http,0,benign,0
h043,2024-03-03 07:00:00,4,2,1,1697111,32.201217472938794,0,ssh,1,exfil,1
h044,2024-03-03 07:00:00,9,4,6,71531,0.4982384677268624,0,http,0,benign,0
h045,2024-03-03 07:00:00,6,3,4,15190,0.23908193867764482,0,http,0,benign,0
h046,2024-03-03 07:00:00,52,49,28,127692,0.647513373018005,0,other,0,benign,0
h047,2024-03-03 07:00:00,2,2,2,2634,0.350351600387673,0,http,0,benign,0
h048,2024-03-03 07:00:00,11,5,7,93317,0.38820275623155814,0,http,0,benign,0
h049,2024-03-03 07:00:00,16,5,7,77272,0.35428939766181744,0,http,0,benign,0
h050,2024-03-03 07:00:00,43,1,3,6647,0.21175398598787767,35,ssh,1,bruteforce,1
h051,2024-03-03 07:00:00,2,2,1,8630,0.4894793747445567,0,http,0,benign,0
h052,2024-03-03 07:00:00,26,5,7,82680,0.5265108288803163,0,http,0,benign,0
h053,2024-03-03 07:00:00,11,4,8,28938,0.46059937647156096,0,http,0,benign,0
h054,2024-03-03 07:00:00,18,4,6,32735,0.9626589219835551,0,http,0,benign,0
h055,2024-03-03 07:00:00,13,5,7,125739,0.37136579533975306,0,http,0,benign,0
h056,2024-03-03 07:00:00,11,4,7,63769,0.2692424749856737,0,http,0,benign,0
h057,2024-03-03 07:00:00,2,2,2,26590,0.32617067339084793,0,http,0,benign,0
h058,2024-03-03 07:00:00,18,4,8,81732,0.7002008122397739,0,http,0,benign,0
h059,2024-03-03 07:00:00,5,3,4,6631,0.30519912472703437,0,http,0,benign,0
h000,2024-03-03 08:00:00,3,2,2,2576,0.6315105739821663,0,http,0,benign,0
h001,2024-03-03 08:00:00,4,3,4,33202,0.5331049904732543,0,http,0,benign,0
h002,2024-03-03 08:00:00,9,3,6,18185,0.6586680442537564,0,http,0,benign,0
h003,2024-03-03 08:00:00,2,2,1,305561,6.762592743013521,0,http,0,benign,0
h004,2024-03-03 08:00:00,10,5,6,36617,0.5119901937319911,0,http,1,benign,0
h005,2024-03-03 08:00:00,16,4,8,275526,0.8349725153960094,0,http,0,benign,0
h006,2024-03-03 08:00:00,48,44,29,167344,0.48053441874294117,0,other,0,benign,0
h007,2024-03-03 08:00:00,57,56,28,147478,0.4738261088983667,0,other,0,benign,0
h008,2024-03-03 08:00:00,3,2,2,40357,0.4017385637376259,0,ssh,0,benign,0
h009,2024-03-03 08:00:00,7,4,5,25581,1.0094550551495398,0,http,0,benign,0
h010,2024-03-03 08:00:00,8,2,2,2674420,12.56253413145343,0,ssh,0,benign,0
h011,2024-03-03 08:00:00,6,2,2,2930725,20.9125594693844,0,ssh,0,benign,0
h012,2024-03-03 08:00:00,46,1,3,7147,0.2437579471060284,37,ssh,1,bruteforce,1
h013,2024-03-03 08:00:00,60,55,30,221311,0.5369251218309545,0,other,0,benign,0
h014,2024-03-03 08:00:00,12,4,7,56067,0.3587858122274812,0,http,0,benign,0
h015,2024-03-03 08:00:00,48,43,29,139737,0.5688695159474334,0,other,0,benign,0
h016,2024-03-03 08:00:00,13,4,6,29003,0.5770865268668852,1,http,0,benign,0
h017,2024-03-03 08:00:00,17,4,7,82461,0.4942042223094086,1,http,0,benign,0
h018,2024-03-03 08:00:00,6,2,4,23450,0.989236956540137,0,http,0,benign,0
h019,2024-03-03 08:00:00,34,5,8,230222,0.6056722862302049,0,http,0,benign,0
h020,2024-03-03 08:00:00,12,5,6,34780,0.4573009614294485,0,http,0,benign,0
h021,2024-03-03 08:00:00,6,2,4,21472,0.4680965556082844,0,http,0,benign,0
h022,2024-03-03 08:00:00,14,4,8,29278,0.4733667727396665,1,http,0,benign,0
h023,2024-03-03 08:00:00,48,46,27,155589,0.6260831039308963,0,other,0,benign,0
h024,2024-03-03 08:00:00,81,76,54,4993,0.05381970304613211,0,other,1,portscan,1
h025,2024-03-03 08:00:00,16,5,7,36466,0.9442572872071262,0,http,0,benign,0
h026,2024-03-03 08:00:00,69,1,3,10941,0.23361700199084748,64,ssh,0,benign,0
h027,2024-03-03 08:00:00,19,4,8,55776,0.5314741061609157,1,http,0,benign,0
h028,2024-03-03 08:00:00,4,2,2,1400979,25.61224968102166,0,http,0,benign,0
h029,2024-03-03 08:00:00,9,5,7,17754,0.43555637042250367,0,http,0,benign,0
h030,2024-03-03 08:00:00,28,4,8,100347,0.64834610739995,0,http,0,benign,0
h031,2024-03-03 08:00:00,7,4,5,7754,0.3166909981463533,0,http,0,benign,0
h032,2024-03-03 08:00:00,29,4,8,136488,0.4293572807086218,0,http,0,benign,0
h033,2024-03-03 08:00:00,6,2,2,2469947,11.736010016194511,0,http,0,benign,0
h034,2024-03-03 08:00:00,5,2,2,1318157,20.085505701572153,0,http,0,benign,0
h035,2024-03-03 08:00:00,15,3,7,57792,0.3324448241781232,0,http,0,benign,0
h036,2024-03-03 08:00:00,10,3,7,22471,0.6085823463945853,1,http,0,benign,0
h037,2024-03-03 08:00:00,95,91,65,6355,0.05871301874882368,0,other,1,portscan,1
h038,2024-03-03 08:00:00,13,5,6,67043,0.6290322956503261,0,http,0,benign,0
h039,2024-03-03 08:00:00,17,5,7,41596,0.4748674294630937,0,http,0,benign,0
h040,2024-03-03 08:00:00,10,4,5,48642,0.7748781592281374,1,http,0,benign,0
h041,2024-03-03 08:00:00,26,4,8,53375,0.8178751585767503,0,http,0,benign,0
h042,2024-03-03 08:00:00,8,4,4,17461,0.7664680531960971,0,http,0,benign,0
h043,2024-03-03 08:00:00,41,5,8,173616,0.5126088615716051,0,http,0,benign,0
h044,2024-03-03 08:00:00,26,4,7,88796,0.3862838495921689,1,http,0,benign,0
h045,2024-03-03 08:00:00,10,4,6,45119,0.7850506117953389,0,http,0,benign,0
h046,2024-03-03 08:00:00,27,5,8,116765,0.6251819342971632,1,http,0,benign,0
h047,2024-03-03 08:00:00,2,2,1,2284,0.708484910048071,0,http,0,benign,0
h048,2024-03-03 08:00:00,6,4,5,13562,0.2991689473935821,0,http,0,benign,0
h049,2024-03-03 08:00:00,11,4,6,24939,0.40272893951036,0,http,0,benign,0
h050,2024-03-03 08:00:00,3,2,3,3084,0.8680543393601511,0,ssh,0,benign,0
h051,2024-03-03 08:00:00,9,4,7,19312,0.5512895956436172,0,http,0,benign,0
h052,2024-03-03 08:00:00,10,4,5,33378,0.7112469084210982,0,http,0,benign,0
h053,2024-03-03 08:00:00,28,4,7,160582,0.45766184442694424,0,http,0,benign,0
h054,2024-03-03 08:00:00,31,5,8,93124,0.4096674754359067,0,http,0,benign,0
h055,2024-03-03 08:00:00,22,5,7,77045,0.7334334967072327,0,http,0,benign,0
h056,2024-03-03 08:00:00,35,5,8,113974,0.7870716137450392,1,http,0,benign,0
h057,2024-03-03 08:00:00,16,5,6,47955,0.5518895115910702,0,http,0,benign,0
h058,2024-03-03 08:00:00,14,3,6,49897,0.835060671532163,0,http,0,benign,0
h059,2024-03-03 08:00:00,11,4,6,25040,0.3093539679667839,0,http,0,benign,0
h000,2024-03-03 09:00:00,30,5,8,90445,0.493264050935461,1,http,0,benign,0
h001,2024-03-03 09:00:00,29,4,8,124520,0.5943433735185532,0,http,0,benign,0
h002,2024-03-03 09:00:00,5,3,4,10389,1.7444733385443683,0,http,0,benign,0
h003,2024-03-03 09:00:00,5,2,4,12169,1.289812732971047,0,http,0,benign,0
h004,2024-03-03 09:00:00,12,5,7,26913,0.9733389777198922,0,http,0,benign,0
h005,2024-03-03 09:00:00,35,5,8,225802,0.47707632288619006,0,http,0,benign,0
h006,2024-03-03 09:00:00,124,116,74,9241,0.060353509643468396,0,other,1,portscan,1
h007,2024-03-03 09:00:00,5,2,4,5654,0.7213143703135515,0,http,0,benign,0
h008,2024-03-03 09:00:00,11,4,6,139891,0.5144243765370713,0,http,0,benign,0
h009,2024-03-03 09:00:00,42,1,3,7582,0.22854776638894664,37,ssh,1,bruteforce,1
h010,2024-03-03 09:00:00,12,4,7,25224,0.43281861342966876,1,http,0,benign,0
h011,2024-03-03 09:00:00,120,110,81,7895,0.05783396106693142,0,other,0,benign,0
h012,2024-03-03 09:00:00,5,3,4,12743,0.8256388818354239,0,http,0,benign,0
h013,2024-03-03 09:00:00,19,5,8,55605,0.9070923934061417,0,http,0,benign,0
h014,2024-03-03 09:00:00,28,4,8,228185,0.639350100734531,0,http,0,benign,0
h015,2024-03-03 09:00:00,6,3,3,28579,0.6427207469381176,0,http,0,benign,0
h016,2024-03-03 09:00:00,110,102,75,7024,0.057443110908036554,0,other,1,portscan,1
h017,2024-03-03 09:00:00,7,4,4,12224,1.3618257609708528,0,http,0,benign,0
h018,2024-03-03 09:00:00,4,2,2,14317,0.32106570609284424,0,http,0,benign,0
h019,2024-03-03 09:00:00,6,2,6,35069,0.5601648906113424,0,http,0,benign,0
h020,2024-03-03 09:00:00,18,4,7,68106,0.49164538473996366,0,http,0,benign,0
h021,2024-03-03 09:00:00,10,5,6,92006,0.4348989307124723,0,http,0,benign,0
h022,2024-03-03 09:00:00,48,48,26,170964,0.49835686724502226,0,other,0,benign,0
h023,2024-03-03 09:00:00,19,5,8,60075,0.46282838398835624,1,http,0,benign,0
h024,2024-03-03 09:00:00,8,3,5,36111,1.4730189884179596,0,http,0,benign,0
h025,2024-03-03 09:00:00,30,5,8,99060,0.42133224095551663,1,http,0,benign,0
h026,2024-03-03 09:00:00,8,3,6,45948,0.4662385788441944,1,http,0,benign,0
h027,2024-03-03 09:00:00,6,2,4,14287,0.5227891028608703,1,http,0,benign,0
h028,2024-03-03 09:00:00,37,5,8,125696,0.5416134179033043,0,http,0,benign,0
h029,2024-03-03 09:00:00,7,3,4,43772,0.23138161972982121,0,http,0,benign,0
h030,2024-03-03 09:00:00,20,4,8,104261,0.4268824111985988,0,http,0,benign,0
h031,2024-03-03 09:00:00,17,5,7,32938,0.6476959274355414,1,http,0,benign,0
h032,2024-03-03 09:00:00,14,4,8,68186,0.5380977895223162,0,http,0,benign,0
h033,2024-03-03 09:00:00,12,3,7,37169,0.5366344486017565,0,http,0,benign,0
h034,2024-03-03 09:00:00,8,4,7,67123,0.36841039208842175,0,http,1,benign,0
h035,2024-03-03 09:00:00,7,2,2,2532966,9.472921098387284,0,ssh,0,benign,0
h036,2024-03-03 09:00:00,11,4,6,56666,0.2708708454047399,0,http,0,benign,0
h037,2024-03-03 09:00:00,5,2,1,4183539,22.89691128778862,0,ssh,0,benign,0
h038,2024-03-03 09:00:00,6,3,5,20597,0.556065508278439,0,http,0,benign,0
h039,2024-03-03 09:00:00,2,1,2,31497,0.27941256726508856,0,dns,0,benign,0
h040,2024-03-03 09:00:00,20,4,7,95500,0.5179526286149679,1,http,0,benign,0
h041,2024-03-03 09:00:00,22,4,8,55392,0.6628952946053378,0,http,0,benign,0
h042,2024-03-03 09:00:00,12,3,7,27034,0.6841828846843052,0,http,0,benign,0
h043,2024-03-03 09:00:00,12,5,6,104643,0.4161398671844348,0,http,0,benign,0
h044,2024-03-03 09:00:00,6,3,4,16833,0.383540354966144,0,http,0,benign,0
h045,2024-03-03 09:00:00,17,4,7,71492,0.4824305595393818,0,http,0,benign,0
h046,2024-03-03 09:00:00,22,5,7,67560,0.8056375862235442,0,http,0,benign,0
h047,2024-03-03 09:00:00,3,3,2,24665,0.5188911057271874,1,http,0,benign,0
h048,2024-03-03 09:00:00,22,5,8,54937,0.4921178924290133,0,http,1,benign,0
h049,2024-03-03 09:00:00,10,4,6,87143,1.2228609483123194,0,http,0,benign,0
h050,2024-03-03 09:00:00,29,5,8,137942,0.8086612715121607,0,http,0,benign,0
h051,2024-03-03 09:00:00,5,4,3,45629,1.0165825851333317,1,http,0,benign,0
h052,2024-03-03 09:00:00,25,5,8,73977,0.45857032634350275,0,http,0,benign,0
h053,2024-03-03 09:00:00,17,4,8,49704,0.39278633860589307,0,http,0,benign,0
h054,2024-03-03 09:00:00,3,2,2,11304,0.6018728528612912,0,http,0,benign,0
h055,2024-03-03 09:00:00,2,1,2,7256,0.3418466551675341,0,http,0,benign,0
h056,2024-03-03 09:00:00,9,4,5,36029,1.0864887437582451,0,http,0,benign,0
